x,y
-79.849130,75.089147
-79.846028,75.038972
-79.842895,74.988800
-79.839730,74.938629
-79.836534,74.888460
-79.833306,74.838293
-79.830047,74.788129
-79.826756,74.737966
-79.823434,74.687805
-79.820080,74.637647
-79.816695,74.587490
-79.813278,74.537336
-79.809829,74.487184
-79.806349,74.437034
-79.802838,74.386886
-79.799295,74.336741
-79.795721,74.286598
-79.792115,74.236457
-79.788477,74.186318
-79.784808,74.136181
-79.781108,74.086047
-79.777376,74.035915
-79.773612,73.985786
-79.769817,73.935659
-79.765991,73.885534
-79.762133,73.835412
-79.758244,73.785292
-79.754323,73.735175
-79.750370,73.685060
-79.746386,73.634948
-79.742371,73.584838
-79.738324,73.534730
-79.734245,73.484626
-79.730136,73.434523
-79.725994,73.384424
-79.721821,73.334327
-79.717617,73.284232
-79.713381,73.234141
-79.709114,73.184051
-79.704815,73.133965
-79.700485,73.083881
-79.696123,73.033801
-79.691730,72.983722
-79.687305,72.933647
-79.682849,72.883574
-79.678362,72.833504
-79.673843,72.783438
-79.669292,72.733373
-79.664710,72.683312
-79.660097,72.633254
-79.655452,72.583198
-79.650776,72.533146
-79.646068,72.483096
-79.641329,72.433050
-79.636558,72.383006
-79.631756,72.332965
-79.626923,72.282928
-79.622058,72.232893
-79.617161,72.182862
-79.612233,72.132833
-79.607274,72.082808
-79.602283,72.032786
-79.597261,71.982767
-79.592207,71.932751
-79.587122,71.882738
-79.582006,71.832729
-79.576858,71.782723
-79.571679,71.732720
-79.566468,71.682720
-79.561226,71.632723
-79.555952,71.582730
-79.550647,71.532740
-79.545311,71.482754
-79.539943,71.432771
-79.534544,71.382791
-79.529114,71.332815
-79.523652,71.282842
-79.518158,71.232873
-79.512633,71.182907
-79.507077,71.132944
-79.501490,71.082985
-79.495871,71.033030
-79.490220,70.983078
-79.484538,70.933129
-79.478825,70.883184
-79.473081,70.833243
-79.467305,70.783306
-79.461498,70.733372
-79.455659,70.683441
-79.449789,70.633515
-79.443887,70.583592
-79.437955,70.533673
-79.431991,70.483757
-79.425995,70.433845
-79.419968,70.383938
-79.413910,70.334033
-79.407820,70.284133
-79.401699,70.234237
-79.395547,70.184344
-79.389363,70.134455
-79.383148,70.084570
-79.376902,70.034689
-79.370624,69.984812
-79.364315,69.934939
-79.357975,69.885070
-79.351603,69.835205
-79.345200,69.785344
-79.338766,69.735487
-79.332300,69.685634
-79.325803,69.635785
-79.319275,69.585941
-79.312715,69.536100
-79.306124,69.486263
-79.299502,69.436431
-79.292848,69.386603
-79.286163,69.336779
-79.279447,69.286959
-79.272700,69.237143
-79.265921,69.187332
-79.259111,69.137525
-79.252269,69.087722
-79.245397,69.037923
-79.238493,68.988129
-79.231557,68.938339
-79.224591,68.888554
-79.217593,68.838773
-79.210564,68.788996
-79.203503,68.739224
-79.196412,68.689456
-79.189289,68.639693
-79.182134,68.589934
-79.174949,68.540180
-79.167732,68.490430
-79.160484,68.440685
-79.153205,68.390944
-79.145894,68.341208
-79.138552,68.291476
-79.131179,68.241750
-79.123775,68.192027
-79.116340,68.142310
-79.108873,68.092597
-79.101375,68.042889
-79.093846,67.993185
-79.086285,67.943486
-79.078693,67.893793
-79.071070,67.844103
-79.063416,67.794419
-79.055731,67.744739
-79.048014,67.695065
-79.040267,67.645395
-79.032488,67.595730
-79.024677,67.546070
-79.016836,67.496415
-79.008963,67.446764
-79.001059,67.397119
-78.993124,67.347479
-78.985158,67.297843
-78.977161,67.248213
-78.969132,67.198588
-78.961072,67.148968
-78.952982,67.099353
-78.944859,67.049743
-78.936706,67.000138
-78.928522,66.950538
-78.920306,66.900943
-78.912059,66.851354
-78.903781,66.801769
-78.895472,66.752190
-78.887132,66.702617
-78.878761,66.653048
-78.870358,66.603485
-78.861924,66.553927
-78.853460,66.504374
-78.844964,66.454827
-78.836436,66.405285
-78.827878,66.355748
-78.819289,66.306217
-78.810668,66.256691
-78.802017,66.207170
-78.793334,66.157655
-78.784620,66.108146
-78.775875,66.058642
-78.767099,66.009143
-78.758292,65.959650
-78.749454,65.910163
-78.740585,65.860681
-78.731684,65.811205
-78.722753,65.761734
-78.713790,65.712269
-78.704796,65.662809
-78.695772,65.613355
-78.686716,65.563907
-78.677629,65.514465
-78.668511,65.465028
-78.659362,65.415597
-78.650182,65.366172
-78.640971,65.316753
-78.631728,65.267339
-78.622455,65.217931
-78.613151,65.168529
-78.603815,65.119133
-78.594449,65.069743
-78.585052,65.020359
-78.575623,64.970980
-78.566164,64.921608
-78.556673,64.872241
-78.547152,64.822881
-78.537599,64.773526
-78.528016,64.724177
-78.518401,64.674835
-78.508756,64.625498
-78.499079,64.576168
-78.489371,64.526844
-78.479633,64.477526
-78.469863,64.428213
-78.460063,64.378908
-78.450231,64.329608
-78.440369,64.280314
-78.430475,64.231027
-78.420551,64.181746
-78.410596,64.132471
-78.400609,64.083202
-78.390592,64.033940
-78.380544,63.984684
-78.370465,63.935434
-78.360354,63.886191
-78.350213,63.836954
-78.340041,63.787723
-78.329838,63.738499
-78.319605,63.689281
-78.309340,63.640070
-78.299044,63.590865
-78.288717,63.541666
-78.278360,63.492475
-78.267971,63.443289
-78.257552,63.394110
-78.247102,63.344938
-78.236620,63.295772
-78.226108,63.246613
-78.215565,63.197461
-78.204992,63.148315
-78.194387,63.099176
-78.183751,63.050043
-78.173085,63.000917
-78.162387,62.951798
-78.151659,62.902686
-78.140900,62.853580
-78.130110,62.804481
-78.119289,62.755389
-78.108438,62.706304
-78.097555,62.657225
-78.086642,62.608153
-78.075698,62.559089
-78.064723,62.510031
-78.053717,62.460980
-78.042681,62.411936
-78.031613,62.362899
-78.020515,62.313869
-78.009386,62.264845
-77.998226,62.215829
-77.987035,62.166820
-77.975814,62.117818
-77.964562,62.068823
-77.953279,62.019835
-77.941965,61.970854
-77.930620,61.921881
-77.919245,61.872914
-77.907839,61.823955
-77.896402,61.775002
-77.884934,61.726057
-77.873436,61.677120
-77.861907,61.628189
-77.850347,61.579266
-77.838756,61.530350
-77.827135,61.481441
-77.815483,61.432539
-77.803800,61.383645
-77.792087,61.334758
-77.780342,61.285879
-77.768568,61.237007
-77.756762,61.188142
-77.744925,61.139285
-77.733058,61.090435
-77.721161,61.041593
-77.709232,60.992758
-77.697273,60.943931
-77.685283,60.895111
-77.673263,60.846299
-77.661212,60.797494
-77.649130,60.748697
-77.637017,60.699908
-77.624874,60.651126
-77.612700,60.602352
-77.600496,60.553585
-77.588261,60.504827
-77.575995,60.456075
-77.563699,60.407332
-77.551372,60.358596
-77.539014,60.309868
-77.526626,60.261148
-77.514207,60.212436
-77.501758,60.163731
-77.489278,60.115034
-77.476767,60.066345
-77.464226,60.017664
-77.451654,59.968991
-77.439051,59.920326
-77.426419,59.871669
-77.413755,59.823019
-77.401061,59.774378
-77.388336,59.725745
-77.375581,59.677119
-77.362795,59.628502
-77.349979,59.579893
-77.337132,59.531291
-77.324254,59.482698
-77.311347,59.434113
-77.298408,59.385536
-77.285439,59.336967
-77.272439,59.288407
-77.259409,59.239854
-77.246349,59.191310
-77.233258,59.142774
-77.220136,59.094246
-77.206984,59.045727
-77.193802,58.997215
-77.180589,58.948712
-77.167345,58.900218
-77.154071,58.851731
-77.140767,58.803253
-77.127432,58.754784
-77.114067,58.706322
-77.100671,58.657870
-77.087245,58.609425
-77.073788,58.560989
-77.060301,58.512562
-77.046784,58.464143
-77.033236,58.415732
-77.019657,58.367330
-77.006048,58.318937
-76.992409,58.270552
-76.978740,58.222176
-76.965040,58.173808
-76.951309,58.125449
-76.937549,58.077098
-76.923757,58.028757
-76.909936,57.980423
-76.896084,57.932099
-76.882202,57.883783
-76.868289,57.835476
-76.854346,57.787178
-76.840373,57.738889
-76.826369,57.690608
-76.812335,57.642336
-76.798271,57.594073
-76.784176,57.545819
-76.770051,57.497574
-76.755896,57.449337
-76.741711,57.401110
-76.727495,57.352891
-76.713249,57.304681
-76.698972,57.256481
-76.684665,57.208289
-76.670328,57.160106
-76.655961,57.111933
-76.641564,57.063768
-76.627136,57.015612
-76.612678,56.967466
-76.598189,56.919328
-76.583671,56.871200
-76.569122,56.823081
-76.554543,56.774971
-76.539934,56.726870
-76.525294,56.678778
-76.510624,56.630696
-76.495924,56.582623
-76.481194,56.534559
-76.466434,56.486504
-76.451643,56.438458
-76.436823,56.390422
-76.421972,56.342396
-76.407091,56.294378
-76.392179,56.246370
-76.377238,56.198371
-76.362266,56.150382
-76.347265,56.102402
-76.332233,56.054432
-76.317171,56.006471
-76.302079,55.958519
-76.286956,55.910577
-76.271804,55.862644
-76.256621,55.814721
-76.241409,55.766808
-76.226166,55.718904
-76.210893,55.671010
-76.195590,55.623125
-76.180257,55.575250
-76.164894,55.527384
-76.149501,55.479529
-76.134078,55.431683
-76.118624,55.383846
-76.103141,55.336020
-76.087628,55.288203
-76.072084,55.240395
-76.056511,55.192598
-76.040907,55.144811
-76.025274,55.097033
-76.009610,55.049265
-75.993916,55.001507
-75.978193,54.953758
-75.962439,54.906020
-75.946656,54.858292
-75.930842,54.810573
-75.914999,54.762865
-75.899125,54.715166
-75.883221,54.667477
-75.867288,54.619799
-75.851325,54.572130
-75.835331,54.524472
-75.819308,54.476823
-75.803255,54.429185
-75.787171,54.381557
-75.771058,54.333938
-75.754915,54.286330
-75.738742,54.238732
-75.722540,54.191145
-75.706307,54.143567
-75.690044,54.096000
-75.673752,54.048443
-75.657429,54.000896
-75.641077,53.953359
-75.624695,53.905833
-75.608283,53.858317
-75.591841,53.810811
-75.575369,53.763316
-75.558868,53.715831
-75.542336,53.668356
-75.525775,53.620892
-75.509184,53.573439
-75.492563,53.525995
-75.475912,53.478562
-75.459232,53.431140
-75.442522,53.383728
-75.425782,53.336327
-75.409012,53.288936
-75.392212,53.241555
-75.375383,53.194186
-75.358523,53.146826
-75.341635,53.099478
-75.324716,53.052140
-75.307768,53.004812
-75.290789,52.957496
-75.273782,52.910190
-75.256744,52.862895
-75.239677,52.815610
-75.222580,52.768336
-75.205453,52.721073
-75.188296,52.673821
-75.171110,52.626579
-75.153895,52.579348
-75.136649,52.532129
-75.119374,52.484920
-75.102069,52.437721
-75.084735,52.390534
-75.067371,52.343358
-75.049977,52.296192
-75.032554,52.249038
-75.015101,52.201894
-74.997618,52.154761
-74.980106,52.107640
-74.962564,52.060529
-74.944992,52.013430
-74.927391,51.966341
-74.909761,51.919264
-74.892101,51.872197
-74.874411,51.825142
-74.856691,51.778098
-74.838943,51.731065
-74.821164,51.684043
-74.803356,51.637033
-74.785519,51.590033
-74.767651,51.543045
-74.749755,51.496068
-74.731829,51.449102
-74.713873,51.402148
-74.695888,51.355205
-74.677874,51.308273
-74.659829,51.261352
-74.641756,51.214443
-74.623653,51.167545
-74.605520,51.120659
-74.587358,51.073784
-74.569167,51.026920
-74.550946,50.980068
-74.532696,50.933227
-74.514416,50.886398
-74.496107,50.839581
-74.477768,50.792774
-74.459400,50.745980
-74.441003,50.699197
-74.422576,50.652425
-74.404120,50.605665
-74.385634,50.558917
-74.367120,50.512180
-74.348575,50.465455
-74.330002,50.418741
-74.311399,50.372040
-74.292766,50.325350
-74.274105,50.278671
-74.255414,50.232005
-74.236693,50.185350
-74.217944,50.138707
-74.199165,50.092076
-74.180357,50.045456
-74.161519,49.998848
-74.142652,49.952253
-74.123756,49.905669
-74.104831,49.859097
-74.085876,49.812537
-74.066892,49.765988
-74.047879,49.719452
-74.028837,49.672928
-74.009765,49.626415
-73.990664,49.579915
-73.971534,49.533427
-73.952375,49.486950
-73.933187,49.440486
-73.913969,49.394034
-73.894722,49.347594
-73.875446,49.301166
-73.856141,49.254750
-73.836807,49.208346
-73.817443,49.161954
-73.798051,49.115575
-73.778629,49.069208
-73.759178,49.022853
-73.739698,48.976510
-73.720189,48.930180
-73.700651,48.883861
-73.681083,48.837555
-73.661487,48.791262
-73.641861,48.744980
-73.622207,48.698711
-73.602523,48.652455
-73.582810,48.606210
-73.563069,48.559979
-73.543298,48.513759
-73.523498,48.467552
-73.503669,48.421358
-73.483811,48.375175
-73.463924,48.329006
-73.444008,48.282849
-73.424063,48.236704
-73.404089,48.190572
-73.384086,48.144453
-73.364054,48.098346
-73.343993,48.052251
-73.323903,48.006170
-73.303785,47.960101
-73.283637,47.914044
-73.263460,47.868001
-73.243255,47.821969
-73.223020,47.775951
-73.202757,47.729946
-73.182464,47.683953
-73.162143,47.637973
-73.141793,47.592005
-73.121414,47.546051
-73.101006,47.500109
-73.080569,47.454180
-73.060104,47.408264
-73.039609,47.362361
-73.019086,47.316471
-72.998534,47.270593
-72.977953,47.224729
-72.957343,47.178877
-72.936704,47.133039
-72.916037,47.087213
-72.895341,47.041400
-72.874616,46.995601
-72.853862,46.949814
-72.833080,46.904041
-72.812268,46.858281
-72.791428,46.812533
-72.770560,46.766799
-72.749662,46.721078
-72.728736,46.675370
-72.707781,46.629675
-72.686797,46.583993
-72.665785,46.538325
-72.644744,46.492670
-72.623674,46.447028
-72.602576,46.401399
-72.581449,46.355784
-72.560293,46.310181
-72.539109,46.264593
-72.517896,46.219017
-72.496654,46.173455
-72.475384,46.127906
-72.454085,46.082370
-72.432757,46.036848
-72.411401,45.991340
-72.390016,45.945844
-72.368603,45.900363
-72.347161,45.854894
-72.325691,45.809439
-72.304192,45.763998
-72.282664,45.718570
-72.261108,45.673156
-72.239524,45.627755
-72.217911,45.582368
-72.196269,45.536994
-72.174599,45.491634
-72.152900,45.446288
-72.131173,45.400955
-72.109417,45.355636
-72.087633,45.310331
-72.065821,45.265039
-72.043980,45.219761
-72.022110,45.174497
-72.000212,45.129247
-71.978286,45.084010
-71.956331,45.038787
-71.934348,44.993578
-71.912336,44.948382
-71.890296,44.903201
-71.868228,44.858033
-71.846131,44.812880
-71.824006,44.767740
-71.801853,44.722614
-71.779671,44.677502
-71.757461,44.632404
-71.735222,44.587320
-71.712955,44.542250
-71.690660,44.497194
-71.668337,44.452152
-71.645985,44.407124
-71.623605,44.362110
-71.601197,44.317110
-71.578760,44.272124
-71.556295,44.227152
-71.533802,44.182195
-71.511281,44.137251
-71.488731,44.092322
-71.466153,44.047407
-71.443547,44.002506
-71.420913,43.957619
-71.398250,43.912747
-71.375560,43.867889
-71.352841,43.823045
-71.330094,43.778215
-71.307319,43.733400
-71.284515,43.688599
-71.261684,43.643812
-71.238824,43.599040
-71.215937,43.554282
-71.193021,43.509538
-71.170077,43.464809
-71.147105,43.420094
-71.124104,43.375394
-71.101076,43.330708
-71.078020,43.286037
-71.054935,43.241380
-71.031823,43.196738
-71.008682,43.152110
-70.985514,43.107497
-70.962317,43.062898
-70.939093,43.018314
-70.915840,42.973744
-70.892560,42.929189
-70.869251,42.884649
-70.845914,42.840124
-70.822550,42.795613
-70.799157,42.751116
-70.775737,42.706635
-70.752288,42.662168
-70.728812,42.617716
-70.705308,42.573279
-70.681776,42.528856
-70.658215,42.484449
-70.634627,42.440056
-70.611011,42.395678
-70.587368,42.351314
-70.563696,42.306966
-70.539996,42.262633
-70.516269,42.218314
-70.492514,42.174010
-70.468731,42.129722
-70.444920,42.085448
-70.421081,42.041189
-70.397215,41.996945
-70.373320,41.952717
-70.349398,41.908503
-70.325448,41.864304
-70.301471,41.820120
-70.277465,41.775952
-70.253432,41.731798
-70.229371,41.687660
-70.205283,41.643537
-70.181166,41.599428
-70.157022,41.555336
-70.132851,41.511258
-70.108651,41.467195
-70.084424,41.423148
-70.060169,41.379116
-70.035887,41.335099
-70.011577,41.291097
-69.987239,41.247111
-69.962873,41.203140
-69.938480,41.159184
-69.914060,41.115244
-69.889611,41.071319
-69.865136,41.027409
-69.840632,40.983515
-69.816101,40.939636
-69.791542,40.895773
-69.766956,40.851925
-69.742343,40.808092
-69.717701,40.764275
-69.693033,40.720474
-69.668336,40.676687
-69.643613,40.632917
-69.618861,40.589162
-69.594083,40.545423
-69.569276,40.501699
-69.544443,40.457991
-69.519581,40.414298
-69.494693,40.370621
-69.469777,40.326960
-69.444833,40.283314
-69.419862,40.239684
-69.394864,40.196070
-69.369838,40.152471
-69.344785,40.108888
-69.319704,40.065321
-69.294597,40.021770
-69.269461,39.978234
-69.244299,39.934714
-69.219109,39.891211
-69.193891,39.847722
-69.168647,39.804250
-69.143375,39.760794
-69.118076,39.717353
-69.092749,39.673929
-69.067395,39.630520
-69.042014,39.587128
-69.016606,39.543751
-68.991170,39.500390
-68.965708,39.457045
-68.940218,39.413717
-68.914700,39.370404
-68.889156,39.327107
-68.863584,39.283826
-68.837985,39.240562
-68.812359,39.197313
-68.786706,39.154081
-68.761026,39.110865
-68.735318,39.067665
-68.709583,39.024481
-68.683821,38.981313
-68.658033,38.938162
-68.632217,38.895026
-68.606373,38.851907
-68.580503,38.808804
-68.554606,38.765718
-68.528681,38.722648
-68.502730,38.679594
-68.476751,38.636556
-68.450746,38.593535
-68.424713,38.550530
-68.398654,38.507541
-68.372567,38.464569
-68.346454,38.421613
-68.320313,38.378673
-68.294145,38.335750
-68.267951,38.292844
-68.241729,38.249954
-68.215481,38.207080
-68.189206,38.164223
-68.162903,38.121383
-68.136574,38.078559
-68.110218,38.035751
-68.083835,37.992960
-68.057425,37.950186
-68.030988,37.907428
-68.004525,37.864687
-67.978034,37.821963
-67.951517,37.779255
-67.924973,37.736564
-67.898402,37.693889
-67.871804,37.651231
-67.845180,37.608590
-67.818528,37.565966
-67.791850,37.523359
-67.765145,37.480768
-67.738414,37.438194
-67.711655,37.395637
-67.684870,37.353096
-67.658058,37.310573
-67.631219,37.268066
-67.604354,37.225577
-67.577462,37.183104
-67.550544,37.140648
-67.523598,37.098209
-67.496626,37.055787
-67.469627,37.013382
-67.442602,36.970993
-67.415550,36.928622
-67.388472,36.886268
-67.361366,36.843931
-67.334235,36.801611
-67.307076,36.759308
-67.279891,36.717022
-67.252680,36.674753
-67.225442,36.632501
-67.198177,36.590266
-67.170886,36.548049
-67.143568,36.505849
-67.116224,36.463665
-67.088854,36.421499
-67.061456,36.379351
-67.034033,36.337219
-67.006583,36.295105
-66.979106,36.253008
-66.951603,36.210928
-66.924074,36.168865
-66.896518,36.126820
-66.868936,36.084792
-66.841327,36.042782
-66.813692,36.000789
-66.786030,35.958813
-66.758342,35.916854
-66.730628,35.874914
-66.702888,35.832990
-66.675121,35.791084
-66.647328,35.749195
-66.619508,35.707324
-66.591662,35.665470
-66.563790,35.623634
-66.535892,35.581815
-66.507967,35.540014
-66.480016,35.498231
-66.452039,35.456465
-66.424035,35.414716
-66.396006,35.372985
-66.367950,35.331272
-66.339868,35.289577
-66.311759,35.247899
-66.283625,35.206238
-66.255464,35.164596
-66.227277,35.122971
-66.199064,35.081364
-66.170825,35.039775
-66.142560,34.998203
-66.114269,34.956649
-66.085951,34.915113
-66.057608,34.873595
-66.029238,34.832094
-66.000842,34.790612
-65.972421,34.749147
-65.943973,34.707700
-65.915499,34.666271
-65.886999,34.624860
-65.858473,34.583467
-65.829921,34.542091
-65.801343,34.500734
-65.772740,34.459395
-65.744110,34.418073
-65.715454,34.376770
-65.686772,34.335485
-65.658064,34.294217
-65.629331,34.252968
-65.600571,34.211737
-65.571786,34.170524
-65.542974,34.129329
-65.514137,34.088152
-65.485274,34.046993
-65.456385,34.005852
-65.427470,33.964730
-65.398530,33.923625
-65.369563,33.882539
-65.340571,33.841471
-65.311553,33.800422
-65.282509,33.759390
-65.253440,33.718377
-65.224344,33.677382
-65.195223,33.636406
-65.166076,33.595447
-65.136904,33.554507
-65.107705,33.513586
-65.078481,33.472682
-65.049231,33.431797
-65.019956,33.390931
-64.990655,33.350083
-64.961328,33.309253
-64.931976,33.268442
-64.902598,33.227649
-64.873194,33.186875
-64.843765,33.146119
-64.814310,33.105381
-64.784829,33.064663
-64.755323,33.023962
-64.725792,32.983280
-64.696234,32.942617
-64.666652,32.901973
-64.637043,32.861347
-64.607409,32.820739
-64.577750,32.780150
-64.548065,32.739580
-64.518355,32.699029
-64.488619,32.658496
-64.458858,32.617982
-64.429071,32.577487
-64.399259,32.537010
-64.369422,32.496552
-64.339559,32.456113
-64.309670,32.415692
-64.279756,32.375291
-64.249817,32.334908
-64.219853,32.294544
-64.189863,32.254199
-64.159848,32.213873
-64.129807,32.173565
-64.099741,32.133277
-64.069650,32.093007
-64.039533,32.052756
-64.009392,32.012525
-63.979224,31.972312
-63.949032,31.932118
-63.918815,31.891943
-63.888572,31.851787
-63.858304,31.811650
-63.828010,31.771532
-63.797692,31.731434
-63.767348,31.691354
-63.736979,31.651293
-63.706585,31.611252
-63.676166,31.571229
-63.645722,31.531226
-63.615253,31.491242
-63.584758,31.451276
-63.554238,31.411331
-63.523694,31.371404
-63.493124,31.331496
-63.462529,31.291608
-63.431909,31.251739
-63.401264,31.211889
-63.370594,31.172059
-63.339899,31.132247
-63.309179,31.092455
-63.278433,31.052683
-63.247663,31.012930
-63.216868,30.973196
-63.186048,30.933481
-63.155203,30.893786
-63.124333,30.854110
-63.093439,30.814453
-63.062519,30.774816
-63.031574,30.735199
-63.000605,30.695601
-62.969610,30.656022
-62.938591,30.616463
-62.907547,30.576923
-62.876478,30.537403
-62.845384,30.497902
-62.814266,30.458421
-62.783122,30.418960
-62.751954,30.379518
-62.720761,30.340095
-62.689543,30.300693
-62.658301,30.261309
-62.627034,30.221946
-62.595742,30.182602
-62.564425,30.143278
-62.533084,30.103973
-62.501717,30.064689
-62.470327,30.025424
-62.438911,29.986178
-62.407471,29.946953
-62.376006,29.907747
-62.344517,29.868561
-62.313003,29.829395
-62.281465,29.790248
-62.249901,29.751122
-62.218314,29.712015
-62.186701,29.672928
-62.155064,29.633861
-62.123403,29.594814
-62.091717,29.555787
-62.060007,29.516779
-62.028272,29.477792
-61.996512,29.438825
-61.964728,29.399877
-61.932920,29.360950
-61.901087,29.322042
-61.869230,29.283155
-61.837348,29.244287
-61.805442,29.205440
-61.773511,29.166612
-61.741556,29.127805
-61.709577,29.089018
-61.677573,29.050251
-61.645545,29.011504
-61.613493,28.972777
-61.581416,28.934070
-61.549315,28.895384
-61.517190,28.856717
-61.485040,28.818071
-61.452866,28.779445
-61.420668,28.740840
-61.388446,28.702254
-61.356199,28.663689
-61.323928,28.625144
-61.291633,28.586619
-61.259314,28.548115
-61.226970,28.509631
-61.194603,28.471167
-61.162211,28.432724
-61.129795,28.394301
-61.097355,28.355898
-61.064890,28.317516
-61.032402,28.279154
-60.999889,28.240813
-60.967353,28.202492
-60.934792,28.164191
-60.902208,28.125911
-60.869599,28.087651
-60.836966,28.049412
-60.804309,28.011194
-60.771629,27.972996
-60.738924,27.934818
-60.706195,27.896661
-60.673442,27.858525
-60.640666,27.820409
-60.607865,27.782314
-60.575040,27.744240
-60.542192,27.706186
-60.509319,27.668152
-60.476423,27.630140
-60.443503,27.592148
-60.410559,27.554177
-60.377591,27.516226
-60.344599,27.478296
-60.311584,27.440387
-60.278544,27.402499
-60.245481,27.364632
-60.212394,27.326785
-60.179283,27.288959
-60.146149,27.251154
-60.112991,27.213369
-60.079809,27.175606
-60.046603,27.137863
-60.013373,27.100142
-59.980120,27.062441
-59.946843,27.024761
-59.913543,26.987102
-59.880219,26.949464
-59.846871,26.911847
-59.813500,26.874250
-59.780105,26.836675
-59.746686,26.799121
-59.713244,26.761588
-59.679778,26.724076
-59.646288,26.686584
-59.612776,26.649114
-59.579239,26.611665
-59.545679,26.574237
-59.512096,26.536831
-59.478489,26.499445
-59.444858,26.462080
-59.411204,26.424737
-59.377527,26.387414
-59.343826,26.350113
-59.310101,26.312833
-59.276354,26.275575
-59.242583,26.238337
-59.208788,26.201121
-59.174970,26.163926
-59.141129,26.126752
-59.107264,26.089599
-59.073376,26.052468
-59.039465,26.015358
-59.005530,25.978269
-58.971573,25.941202
-58.937591,25.904156
-58.903587,25.867132
-58.869559,25.830128
-58.835508,25.793147
-58.801434,25.756186
-58.767337,25.719247
-58.733216,25.682329
-58.699072,25.645433
-58.664905,25.608559
-58.630715,25.571706
-58.596502,25.534874
-58.562265,25.498064
-58.528006,25.461275
-58.493723,25.424508
-58.459417,25.387762
-58.425089,25.351038
-58.390737,25.314336
-58.356362,25.277655
-58.321964,25.240996
-58.287543,25.204358
-58.253099,25.167742
-58.218631,25.131148
-58.184141,25.094575
-58.149628,25.058024
-58.115092,25.021495
-58.080533,24.984987
-58.045952,24.948501
-58.011347,24.912037
-57.976719,24.875595
-57.942068,24.839174
-57.907395,24.802775
-57.872699,24.766398
-57.837979,24.730043
-57.803237,24.693710
-57.768473,24.657398
-57.733685,24.621108
-57.698874,24.584841
-57.664041,24.548595
-57.629185,24.512371
-57.594306,24.476168
-57.559405,24.439988
-57.524481,24.403830
-57.489534,24.367694
-57.454564,24.331579
-57.419572,24.295487
-57.384557,24.259417
-57.349519,24.223368
-57.314459,24.187342
-57.279376,24.151337
-57.244270,24.115355
-57.209142,24.079395
-57.173991,24.043457
-57.138818,24.007541
-57.103622,23.971647
-57.068404,23.935775
-57.033163,23.899926
-56.997899,23.864098
-56.962613,23.828293
-56.927305,23.792510
-56.891974,23.756749
-56.856620,23.721010
-56.821244,23.685293
-56.785846,23.649599
-56.750425,23.613927
-56.714982,23.578277
-56.679517,23.542650
-56.644029,23.507044
-56.608518,23.471462
-56.572986,23.435901
-56.537431,23.400363
-56.501853,23.364847
-56.466254,23.329353
-56.430632,23.293882
-56.394988,23.258433
-56.359321,23.223007
-56.323632,23.187603
-56.287921,23.152222
-56.252188,23.116863
-56.216433,23.081526
-56.180655,23.046212
-56.144855,23.010920
-56.109033,22.975651
-56.073189,22.940405
-56.037323,22.905180
-56.001435,22.869979
-55.965524,22.834800
-55.929592,22.799644
-55.893637,22.764510
-55.857660,22.729398
-55.821661,22.694310
-55.785641,22.659244
-55.749598,22.624201
-55.713533,22.589180
-55.677446,22.554182
-55.641337,22.519207
-55.605206,22.484254
-55.569053,22.449324
-55.532879,22.414417
-55.496682,22.379532
-55.460463,22.344671
-55.424223,22.309832
-55.387961,22.275016
-55.351676,22.240222
-55.315370,22.205452
-55.279042,22.170704
-55.242692,22.135979
-55.206321,22.101277
-55.169928,22.066598
-55.133512,22.031941
-55.097075,21.997308
-55.060617,21.962698
-55.024136,21.928110
-54.987634,21.893545
-54.951110,21.859003
-54.914565,21.824485
-54.877997,21.789989
-54.841409,21.755516
-54.804798,21.721066
-54.768166,21.686639
-54.731512,21.652236
-54.694837,21.617855
-54.658139,21.583497
-54.621421,21.549163
-54.584681,21.514851
-54.547919,21.480563
-54.511136,21.446297
-54.474331,21.412055
-54.437504,21.377836
-54.400657,21.343640
-54.363787,21.309467
-54.326897,21.275318
-54.289984,21.241191
-54.253051,21.207088
-54.216096,21.173008
-54.179119,21.138951
-54.142121,21.104918
-54.105102,21.070908
-54.068061,21.036921
-54.030999,21.002957
-53.993916,20.969016
-53.956811,20.935099
-53.919686,20.901205
-53.882538,20.867335
-53.845370,20.833488
-53.808180,20.799664
-53.770969,20.765864
-53.733737,20.732087
-53.696483,20.698333
-53.659209,20.664603
-53.621913,20.630896
-53.584596,20.597213
-53.547258,20.563553
-53.509898,20.529917
-53.472518,20.496304
-53.435116,20.462715
-53.397694,20.429149
-53.360250,20.395606
-53.322785,20.362088
-53.285299,20.328592
-53.247792,20.295121
-53.210264,20.261672
-53.172715,20.228248
-53.135145,20.194847
-53.097554,20.161470
-53.059943,20.128116
-53.022310,20.094786
-52.984656,20.061479
-52.946981,20.028197
-52.909286,19.994938
-52.871569,19.961702
-52.833832,19.928491
-52.796073,19.895303
-52.758294,19.862139
-52.720494,19.828998
-52.682674,19.795881
-52.644832,19.762788
-52.606970,19.729719
-52.569087,19.696674
-52.531183,19.663652
-52.493258,19.630655
-52.455313,19.597681
-52.417347,19.564731
-52.379360,19.531805
-52.341353,19.498902
-52.303325,19.466024
-52.265276,19.433170
-52.227206,19.400339
-52.189116,19.367532
