step,x,y,v,delta,cross_err
1426,44.682414,13.814234,15.0000,0.033889,0.143417
1427,45.302023,14.236826,15.0000,0.033876,0.143452
1428,45.917626,14.665234,15.0000,0.033865,0.143505
1429,46.529168,15.099418,15.0000,0.033855,0.143575
1430,47.136598,15.539338,15.0000,0.033847,0.143659
1431,47.739862,15.984952,15.0000,0.033840,0.143755
1432,48.338908,16.436221,15.0000,0.033834,0.143861
1433,48.933684,16.893104,15.0000,0.033829,0.143976
1434,49.524138,17.355557,15.0000,0.033824,0.144099
1435,50.110219,17.823541,15.0000,0.033821,0.144228
1436,50.691876,18.297013,15.0000,0.031491,0.144346
1437,51.269057,18.775931,15.0000,0.034360,0.144484
1438,51.842026,19.259880,15.0000,0.034052,0.144140
1439,52.410347,19.749279,15.0000,0.034035,0.143914
1440,52.974012,20.244033,15.0000,0.033999,0.143741
1441,53.532973,20.744096,15.0000,0.033970,0.143618
1442,54.087184,21.249417,15.0000,0.033945,0.143537
1443,54.636601,21.759948,15.0000,0.033923,0.143491
1444,55.181177,22.275638,15.0000,0.033905,0.143476
1445,55.720868,22.796439,15.0000,0.033890,0.143488
1446,56.255629,23.322301,15.0000,0.033876,0.143522
1447,56.785413,23.853176,15.0000,0.033865,0.143575
1448,57.310177,24.389015,15.0000,0.033855,0.143645
1449,57.829875,24.929768,15.0000,0.033847,0.143729
1450,58.344462,25.475387,15.0000,0.033840,0.143824
1451,58.853895,26.025821,15.0000,0.033834,0.143931
1452,59.358130,26.581022,15.0000,0.033829,0.144046
1453,59.857123,27.140938,15.0000,0.033824,0.144168
1454,60.350830,27.705521,15.0000,0.031494,0.144281
1455,60.839208,28.274719,15.0000,0.034363,0.144414
1456,61.322587,28.848169,15.0000,0.034055,0.144067
1457,61.800468,29.426208,15.0000,0.034037,0.143837
1458,62.272857,30.008745,15.0000,0.034001,0.143661
1459,62.739716,30.595723,15.0000,0.033971,0.143535
1460,63.201007,31.187085,15.0000,0.033946,0.143452
1461,63.656696,31.782776,15.0000,0.033924,0.143404
1462,64.106745,32.382739,15.0000,0.033906,0.143388
1463,64.551119,32.986918,15.0000,0.033890,0.143398
1464,64.989780,33.595257,15.0000,0.033877,0.143431
1465,65.422693,34.207700,15.0000,0.033866,0.143483
1466,65.849822,34.824191,15.0000,0.033856,0.143552
1467,66.271130,35.444675,15.0000,0.033847,0.143635
1468,66.686581,36.069094,15.0000,0.033840,0.143730
1469,67.096142,36.697394,15.0000,0.033834,0.143836
1470,67.499776,37.329517,15.0000,0.033829,0.143950
1471,67.897449,37.965407,15.0000,0.033825,0.144072
1472,68.289127,38.605007,15.0000,0.033821,0.144201
1473,68.674776,39.248260,15.0000,0.031491,0.144319
1474,69.054363,39.895109,15.0000,0.034360,0.144456
1475,69.428274,40.545256,15.0000,0.034052,0.144113
1476,69.795961,41.198942,15.0000,0.034035,0.143886
1477,70.157447,41.856079,15.0000,0.033999,0.143713
1478,70.512701,42.516605,15.0000,0.033970,0.143590
1479,70.861698,43.180458,15.0000,0.033945,0.143508
1480,71.204414,43.847575,15.0000,0.033923,0.143463
1481,71.540821,44.517896,15.0000,0.033905,0.143448
1482,71.870895,45.191358,15.0000,0.033890,0.143459
1483,72.194609,45.867900,15.0000,0.033876,0.143493
1484,72.511938,46.547461,15.0000,0.033865,0.143546
1485,72.822855,47.229979,15.0000,0.033855,0.143616
1486,73.127336,47.915392,15.0000,0.033847,0.143700
1487,73.425355,48.603639,15.0000,0.033840,0.143796
1488,73.716888,49.294659,15.0000,0.033834,0.143902
1489,74.001910,49.988390,15.0000,0.033829,0.144017
1490,74.280397,50.684770,15.0000,0.033824,0.144139
1491,74.552326,51.383737,15.0000,0.033821,0.144268
1492,74.817673,52.085229,15.0000,0.031491,0.144385
1493,75.076415,52.789184,15.0000,0.034360,0.144523
1494,75.328988,53.495376,15.0000,0.034052,0.144180
1495,75.574806,54.203947,15.0000,0.034035,0.143954
1496,75.813908,54.914813,15.0000,0.033999,0.143781
1497,76.046277,55.627908,15.0000,0.033970,0.143657
1498,76.271898,56.343167,15.0000,0.033945,0.143576
1499,76.490758,57.060524,15.0000,0.033923,0.143530
1500,76.702841,57.779913,15.0000,0.033905,0.143516
1501,76.908133,58.501269,15.0000,0.033890,0.143527
1502,77.106620,59.224528,15.0000,0.033876,0.143561
1503,77.298287,59.949623,15.0000,0.033865,0.143614
1504,77.483120,60.676491,15.0000,0.033855,0.143684
1505,77.661104,61.405066,15.0000,0.033847,0.143768
1506,77.832226,62.135283,15.0000,0.033840,0.143863
1507,77.996473,62.867078,15.0000,0.033834,0.143970
1508,78.153831,63.600384,15.0000,0.033829,0.144085
1509,78.304288,64.335138,15.0000,0.033825,0.144207
1510,78.447831,65.071273,15.0000,0.031494,0.144320
1511,78.584448,65.808725,15.0000,0.034363,0.144453
1512,78.714607,66.547345,15.0000,0.034055,0.144105
1513,78.837707,67.287174,15.0000,0.034037,0.143876
1514,78.953800,68.028134,15.0000,0.034001,0.143700
1515,79.062880,68.770159,15.0000,0.033971,0.143574
1516,79.164945,69.513182,15.0000,0.033946,0.143490
1517,79.259990,70.257135,15.0000,0.033925,0.143443
1518,79.348014,71.001952,15.0000,0.033906,0.143427
1519,79.429012,71.747565,15.0000,0.033890,0.143437
1520,79.502982,72.493909,15.0000,0.033877,0.143470
1521,79.569920,73.240916,15.0000,0.033866,0.143522
1522,79.629823,73.988519,15.0000,0.033856,0.143591
1523,79.682688,74.736654,15.0000,0.033847,0.143674
1524,79.728512,75.485253,15.0000,0.033840,0.143769
1525,79.767293,76.234249,15.0000,0.033834,0.143874
1526,79.799029,76.983578,15.0000,0.033829,0.143989
1527,79.823719,77.733171,15.0000,0.033825,0.144111
1528,79.841361,78.482964,15.0000,0.033821,0.144240
1529,79.851954,79.232889,15.0000,0.031491,0.144357
1530,79.855500,79.982881,15.0000,0.034360,0.144494
1531,79.852482,80.732874,15.0000,0.034052,0.144151
1532,79.842304,81.482805,15.0000,0.034035,0.143925
1533,79.825030,82.232606,15.0000,0.033999,0.143752
1534,79.800665,82.982211,15.0000,0.033970,0.143628
1535,79.769220,83.731551,15.0000,0.033945,0.143546
1536,79.730702,84.480561,15.0000,0.033923,0.143501
1537,79.685121,85.229175,15.0000,0.033905,0.143486
1538,79.632485,85.977326,15.0000,0.033890,0.143497
1539,79.572802,86.724947,15.0000,0.033876,0.143531
1540,79.506082,87.471974,15.0000,0.033865,0.143585
1541,79.432332,88.218339,15.0000,0.033855,0.143654
1542,79.351562,88.963977,15.0000,0.033847,0.143738
1543,79.263781,89.708822,15.0000,0.033840,0.143834
1544,79.168998,90.452809,15.0000,0.033834,0.143940
1545,79.067224,91.195871,15.0000,0.033829,0.144055
1546,78.958467,91.937944,15.0000,0.033824,0.144177
1547,78.842740,92.678962,15.0000,0.031494,0.144290
1548,78.720053,93.418859,15.0000,0.034363,0.144423
1549,78.590896,94.157654,15.0000,0.034055,0.144076
1550,78.454689,94.895182,15.0000,0.034037,0.143846
1551,78.311510,95.631389,15.0000,0.034001,0.143670
1552,78.161374,96.366208,15.0000,0.033971,0.143544
1553,78.004301,97.099576,15.0000,0.033946,0.143461
1554,77.840313,97.831428,15.0000,0.033925,0.143413
1555,77.669429,98.561701,15.0000,0.033906,0.143397
1556,77.491668,99.290330,15.0000,0.033890,0.143407
1557,77.307049,100.017253,15.0000,0.033877,0.143440
1558,77.115594,100.742404,15.0000,0.033866,0.143492
1559,76.917320,101.465721,15.0000,0.033856,0.143561
1560,76.712248,102.187140,15.0000,0.033847,0.143644
1561,76.500398,102.906598,15.0000,0.033840,0.143739
1562,76.281791,103.624032,15.0000,0.033834,0.143845
1563,76.056447,104.339378,15.0000,0.033829,0.143959
1564,75.824388,105.052574,15.0000,0.033825,0.144081
1565,75.585634,105.763557,15.0000,0.033821,0.144210
1566,75.340208,106.472264,15.0000,0.031491,0.144328
1567,75.088133,107.178634,15.0000,0.034360,0.144465
1568,74.829886,107.882771,15.0000,0.034052,0.144122
1569,74.564928,108.584409,15.0000,0.034035,0.143895
1570,74.293342,109.283510,15.0000,0.033999,0.143722
1571,74.015157,109.980010,15.0000,0.033970,0.143599
1572,73.730403,110.673851,15.0000,0.033945,0.143517
1573,73.439113,111.364974,15.0000,0.033923,0.143472
1574,73.141317,112.053318,15.0000,0.033905,0.143457
1575,72.837045,112.738824,15.0000,0.033890,0.143468
1576,72.526328,113.421433,15.0000,0.033876,0.143502
1577,72.209197,114.101085,15.0000,0.033865,0.143555
1578,71.885681,114.777722,15.0000,0.033855,0.143625
1579,71.555813,115.451285,15.0000,0.033847,0.143709
1580,71.219622,116.121715,15.0000,0.033840,0.143804
1581,70.877141,116.788953,15.0000,0.033834,0.143910
1582,70.528400,117.452941,15.0000,0.033829,0.144025
1583,70.173433,118.113621,15.0000,0.033824,0.144148
1584,69.812270,118.770934,15.0000,0.033821,0.144277
1585,69.444945,119.424825,15.0000,0.031491,0.144394
1586,69.071491,120.075234,15.0000,0.034360,0.144532
1587,68.692360,120.722350,15.0000,0.034052,0.144188
1588,68.307067,121.365817,15.0000,0.034035,0.143962
1589,67.915703,122.005609,15.0000,0.033999,0.143789
1590,67.518305,122.641671,15.0000,0.033970,0.143666
1591,67.114916,123.273951,15.0000,0.033945,0.143585
1592,66.705577,123.902394,15.0000,0.033923,0.143539
1593,66.290327,124.526949,15.0000,0.033905,0.143524
1594,65.869209,125.147561,15.0000,0.033890,0.143536
1595,65.442263,125.764178,15.0000,0.033876,0.143570
1596,65.009528,126.376747,15.0000,0.033865,0.143623
1597,64.571046,126.985215,15.0000,0.033855,0.143693
1598,64.126858,127.589530,15.0000,0.033847,0.143776
1599,63.677004,128.189639,15.0000,0.033840,0.143872
1600,63.221525,128.785491,15.0000,0.033834,0.143978
1601,62.760464,129.377034,15.0000,0.033829,0.144093
1602,62.293861,129.964215,15.0000,0.033825,0.144216
1603,61.821760,130.546985,15.0000,0.031494,0.144329
1604,61.344201,131.125291,15.0000,0.034363,0.144462
1605,60.861601,131.699396,15.0000,0.034055,0.144114
1606,60.373540,132.268866,15.0000,0.034037,0.143884
1607,59.880112,132.833692,15.0000,0.034001,0.143708
1608,59.381363,133.393826,15.0000,0.033971,0.143582
1609,58.877345,133.949223,15.0000,0.033946,0.143499
1610,58.368106,134.499837,15.0000,0.033925,0.143452
1611,57.853696,135.045623,15.0000,0.033906,0.143435
1612,57.334164,135.586536,15.0000,0.033890,0.143445
1613,56.809559,136.122529,15.0000,0.033877,0.143478
1614,56.279929,136.653558,15.0000,0.033866,0.143530
1615,55.745323,137.179578,15.0000,0.033856,0.143599
1616,55.205791,137.700544,15.0000,0.033847,0.143682
1617,54.661382,138.216411,15.0000,0.033840,0.143777
1618,54.112145,138.727134,15.0000,0.033834,0.143883
1619,53.558129,139.232670,15.0000,0.033829,0.143998
1620,52.999385,139.732975,15.0000,0.033825,0.144120
1621,52.435963,140.228006,15.0000,0.033821,0.144248
1622,51.867912,140.717719,15.0000,0.031491,0.144366
1623,51.295285,141.202072,15.0000,0.034360,0.144503
1624,50.718440,141.681395,15.0000,0.034052,0.144159
1625,50.137046,142.155189,15.0000,0.034035,0.143933
1626,49.551194,142.623460,15.0000,0.033999,0.143760
1627,48.960940,143.086169,15.0000,0.033970,0.143637
1628,48.366341,143.543281,15.0000,0.033945,0.143555
1629,47.767453,143.994760,15.0000,0.033924,0.143509
1630,47.164333,144.440570,15.0000,0.033905,0.143495
1631,46.557037,144.880675,15.0000,0.033890,0.143506
1632,45.945622,145.315038,15.0000,0.033876,0.143540
1633,45.330144,145.743624,15.0000,0.033865,0.143593
1634,44.710658,146.166398,15.0000,0.033855,0.143663
1635,44.087221,146.583323,15.0000,0.033847,0.143747
1636,43.459890,146.994365,15.0000,0.033840,0.143842
1637,42.828720,147.399488,15.0000,0.033834,0.143948
1638,42.193768,147.798657,15.0000,0.033829,0.144063
1639,41.555092,148.191840,15.0000,0.033825,0.144186
1640,40.912748,148.579001,15.0000,0.031494,0.144299
1641,40.266793,148.960108,15.0000,0.034363,0.144432
1642,39.617528,149.335548,15.0000,0.034055,0.144084
1643,38.964707,149.704770,15.0000,0.034037,0.143855
1644,38.308422,150.067798,15.0000,0.034001,0.143679
1645,37.648732,150.424603,15.0000,0.033971,0.143553
1646,36.985701,150.775159,15.0000,0.033946,0.143469
1647,36.319390,151.119440,15.0000,0.033925,0.143422
1648,35.649861,151.457421,15.0000,0.033906,0.143405
1649,34.977175,151.789075,15.0000,0.033890,0.143416
1650,34.301395,152.114376,15.0000,0.033877,0.143448
1651,33.622581,152.433299,15.0000,0.033866,0.143501
1652,32.940795,152.745817,15.0000,0.033856,0.143569
1653,32.256098,153.051906,15.0000,0.033847,0.143652
1654,31.568552,153.351540,15.0000,0.033840,0.143748
1655,30.878218,153.644693,15.0000,0.033834,0.143853
1656,30.185158,153.931342,15.0000,0.033829,0.143968
1657,29.489434,154.211463,15.0000,0.033825,0.144090
1658,28.791107,154.485031,15.0000,0.033821,0.144219
1659,28.090239,154.752023,15.0000,0.031491,0.144336
1660,27.386893,155.012416,15.0000,0.034360,0.144474
1661,26.681296,155.266645,15.0000,0.034052,0.144130
1662,25.973303,155.514125,15.0000,0.034035,0.143904
1663,25.263001,155.754895,15.0000,0.033999,0.143731
1664,24.550453,155.988936,15.0000,0.033970,0.143607
1665,23.835725,156.216235,15.0000,0.033945,0.143526
1666,23.118884,156.436776,15.0000,0.033923,0.143480
1667,22.399994,156.650547,15.0000,0.033905,0.143465
1668,21.679122,156.857531,15.0000,0.033890,0.143477
1669,20.956331,157.057714,15.0000,0.033876,0.143510
1670,20.231687,157.251082,15.0000,0.033865,0.143564
1671,19.505254,157.437619,15.0000,0.033855,0.143633
1672,18.777099,157.617312,15.0000,0.033847,0.143717
1673,18.047285,157.790147,15.0000,0.033840,0.143813
1674,17.315878,157.956111,15.0000,0.033834,0.143919
1675,16.582943,158.115189,15.0000,0.033829,0.144034
1676,15.848544,158.267369,15.0000,0.033824,0.144156
1677,15.112748,158.412639,15.0000,0.033821,0.144285
1678,14.375618,158.550986,15.0000,0.031491,0.144403
1679,13.637221,158.682400,15.0000,0.034360,0.144540
1680,12.897702,158.807347,15.0000,0.034052,0.144197
1681,12.157024,158.925228,15.0000,0.034035,0.143971
1682,11.415264,159.036095,15.0000,0.033999,0.143798
1683,10.672488,159.139942,15.0000,0.033970,0.143674
1684,9.928764,159.236766,15.0000,0.033945,0.143593
1685,9.184159,159.326566,15.0000,0.033923,0.143547
1686,8.438741,159.409338,15.0000,0.033905,0.143533
1687,7.692575,159.485080,15.0000,0.033890,0.143544
1688,6.945729,159.553788,15.0000,0.033876,0.143578
1689,6.198269,159.615460,15.0000,0.033865,0.143631
1690,5.450262,159.670093,15.0000,0.033855,0.143701
1691,4.701773,159.717685,15.0000,0.033847,0.143785
1692,3.952870,159.758232,15.0000,0.033840,0.143881
1693,3.203619,159.791735,15.0000,0.033834,0.143987
1694,2.454085,159.818190,15.0000,0.033829,0.144102
1695,1.704336,159.837597,15.0000,0.033825,0.144224
1696,0.954438,159.849955,15.0000,0.031494,0.144337
1697,0.204457,159.855265,15.0000,0.034363,0.144470
1698,-0.545542,159.854011,15.0000,0.034055,0.144122
1699,-1.295495,159.845595,15.0000,0.034037,0.143893
1700,-2.045334,159.830083,15.0000,0.034001,0.143717
1701,-2.794994,159.807479,15.0000,0.033971,0.143591
1702,-3.544406,159.777793,15.0000,0.033946,0.143507
1703,-4.293504,159.741035,15.0000,0.033925,0.143460
1704,-5.042223,159.697211,15.0000,0.033906,0.143443
1705,-5.790495,159.646332,15.0000,0.033890,0.143454
1706,-6.538255,159.588405,15.0000,0.033877,0.143486
1707,-7.285436,159.523438,15.0000,0.033866,0.143539
1708,-8.031972,159.451440,15.0000,0.033856,0.143607
1709,-8.777798,159.372420,15.0000,0.033847,0.143691
1710,-9.522847,159.286387,15.0000,0.033840,0.143786
1711,-10.267054,159.193351,15.0000,0.033834,0.143891
1712,-11.010353,159.093320,15.0000,0.033829,0.144006
1713,-11.752679,158.986305,15.0000,0.033825,0.144128
1714,-12.493966,158.872317,15.0000,0.033821,0.144257
1715,-13.234149,158.751366,15.0000,0.031491,0.144374
1716,-13.973163,158.623465,15.0000,0.034360,0.144511
1717,-14.711029,158.489101,15.0000,0.034052,0.144168
1718,-15.447579,158.347699,15.0000,0.034035,0.143941
1719,-16.182757,158.199333,15.0000,0.033999,0.143768
1720,-16.916500,158.044020,15.0000,0.033970,0.143645
1721,-17.648742,157.881783,15.0000,0.033945,0.143563
1722,-18.379421,157.712640,15.0000,0.033924,0.143518
1723,-19.108471,157.536613,15.0000,0.033905,0.143503
1724,-19.835830,157.353722,15.0000,0.033890,0.143514
1725,-20.561433,157.163985,15.0000,0.033876,0.143548
1726,-21.285217,156.967424,15.0000,0.033865,0.143601
1727,-22.007119,156.764058,15.0000,0.033855,0.143671
1728,-22.727075,156.553907,15.0000,0.033847,0.143755
1729,-23.445022,156.336993,15.0000,0.033840,0.143850
1730,-24.160898,156.113336,15.0000,0.033834,0.143957
1731,-24.874638,155.882957,15.0000,0.033829,0.144071
1732,-25.586181,155.645877,15.0000,0.033825,0.144194
1733,-26.295464,155.402120,15.0000,0.031494,0.144307
1734,-27.002424,155.151706,15.0000,0.034363,0.144440
1735,-27.707166,154.895116,15.0000,0.034055,0.144092
1736,-28.409426,154.631807,15.0000,0.034037,0.143863
1737,-29.109163,154.361865,15.0000,0.034001,0.143687
1738,-29.806315,154.085316,15.0000,0.033971,0.143561
1739,-30.500823,153.802193,15.0000,0.033946,0.143477
1740,-31.192627,153.512527,15.0000,0.033925,0.143430
1741,-31.881668,153.216347,15.0000,0.033906,0.143413
1742,-32.567887,152.913686,15.0000,0.033890,0.143424
1743,-33.251223,152.604572,15.0000,0.033877,0.143456
1744,-33.931618,152.289036,15.0000,0.033866,0.143509
1745,-34.609013,151.967110,15.0000,0.033856,0.143578
1746,-35.283348,151.638823,15.0000,0.033847,0.143661
1747,-35.954564,151.304207,15.0000,0.033840,0.143756
1748,-36.622604,150.963292,15.0000,0.033834,0.143861
1749,-37.287409,150.616110,15.0000,0.033829,0.143976
1750,-37.948920,150.262694,15.0000,0.033825,0.144098
1751,-38.607079,149.903074,15.0000,0.033821,0.144227
1752,-39.261829,149.537284,15.0000,0.031491,0.144344
1753,-39.913113,149.165357,15.0000,0.034360,0.144482
1754,-40.561117,148.787745,15.0000,0.034052,0.144138
1755,-41.205486,148.403964,15.0000,0.034035,0.143912
1756,-41.846195,148.014102,15.0000,0.033999,0.143739
1757,-42.483187,147.618197,15.0000,0.033970,0.143615
1758,-43.116411,147.216293,15.0000,0.033945,0.143533
1759,-43.745813,146.808429,15.0000,0.033923,0.143488
1760,-44.371340,146.394646,15.0000,0.033905,0.143473
1761,-44.992938,145.974985,15.0000,0.033890,0.143485
1762,-45.610555,145.549486,15.0000,0.033876,0.143518
1763,-46.224138,145.118189,15.0000,0.033865,0.143572
1764,-46.833633,144.681136,15.0000,0.033855,0.143641
1765,-47.438989,144.238367,15.0000,0.033847,0.143725
1766,-48.040152,143.789922,15.0000,0.033840,0.143821
1767,-48.637071,143.335842,15.0000,0.033834,0.143927
1768,-49.229693,142.876170,15.0000,0.033829,0.144042
1769,-49.817967,142.410946,15.0000,0.033824,0.144164
1770,-50.401843,141.940213,15.0000,0.031494,0.144278
1771,-50.981268,141.464013,15.0000,0.034363,0.144410
1772,-51.556503,140.982760,15.0000,0.034055,0.144063
1773,-52.127117,140.496037,15.0000,0.034037,0.143833
1774,-52.693099,140.003935,15.0000,0.034001,0.143657
1775,-53.254402,139.506502,15.0000,0.033971,0.143531
1776,-53.810980,139.003788,15.0000,0.033946,0.143448
1777,-54.362787,138.495843,15.0000,0.033924,0.143400
1778,-54.909778,137.982715,15.0000,0.033906,0.143384
1779,-55.451908,137.464453,15.0000,0.033890,0.143394
1780,-55.989131,136.941106,15.0000,0.033877,0.143427
1781,-56.521401,136.412723,15.0000,0.033866,0.143479
1782,-57.048674,135.879354,15.0000,0.033856,0.143548
1783,-57.570904,135.341045,15.0000,0.033847,0.143631
1784,-58.088046,134.797848,15.0000,0.033840,0.143726
1785,-58.600057,134.249810,15.0000,0.033834,0.143832
1786,-59.106892,133.696982,15.0000,0.033829,0.143946
1787,-59.608506,133.139414,15.0000,0.033825,0.144069
1788,-60.104857,132.577154,15.0000,0.033821,0.144197
1789,-60.595901,132.010254,15.0000,0.031491,0.144315
1790,-61.081596,131.438764,15.0000,0.034360,0.144452
1791,-61.562271,130.863046,15.0000,0.034052,0.144109
1792,-62.037428,130.282765,15.0000,0.034035,0.143883
1793,-62.507072,129.698014,15.0000,0.033999,0.143709
1794,-62.971165,129.108847,15.0000,0.033970,0.143586
1795,-63.429671,128.515321,15.0000,0.033945,0.143504
1796,-63.882554,127.917494,15.0000,0.033923,0.143459
1797,-64.329777,127.315422,15.0000,0.033905,0.143444
1798,-64.771306,126.709161,15.0000,0.033890,0.143455
1799,-65.207102,126.098766,15.0000,0.033876,0.143489
1800,-65.637131,125.484295,15.0000,0.033865,0.143543
1801,-66.061357,124.865803,15.0000,0.033855,0.143612
1802,-66.479744,124.243346,15.0000,0.033847,0.143696
1803,-66.892256,123.616980,15.0000,0.033840,0.143792
1804,-67.298859,122.986763,15.0000,0.033834,0.143898
1805,-67.699517,122.352750,15.0000,0.033829,0.144013
